PLATFRMID,NAME,TYPE,STATUS,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,COMPLEXID,NOSTR,OWNER,OPERNAME,POSREL,COMMODITY,INSTALL,REMOVAL,MANNED24HR,DISTLAND,WATERDEPTH,RIGCOUNT,PWRSOURCE,PWRGENFLAG,OILPRDFLAG,GASMTRFLAG,COMPREFLAG,COMPRDFLAG,HELPRTFLAG,BEDCOUNT,BLOCKNO,LEASENO,AREANUMBER,REGION,LOG_WDEPTH
GOM04493,C,OFFSHORE PLATFORM,IN SERVICE,29.029690635100000,-88.942764882899993,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22087,1,APACHE CORP.,FIELDWOOD ENERGY LLC,THIRD PARTY,BOTH,1/1/1974 0:00:00,,Y,7,264,0,G,Y,Y,Y,Y,U,Y,21,70,G01614,SP,GULF OF MEXICO,5.575949103146316
GOM04494,D,OFFSHORE PLATFORM,IN SERVICE,29.029177407999999,-88.943744662399993,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22087,2,APACHE CORP.,FIELDWOOD ENERGY LLC,THIRD PARTY,BOTH,1/1/1977 0:00:00,,Y,7,264,0,G,Y,Y,Y,Y,U,Y,21,70,G01614,SP,GULF OF MEXICO,5.575949103146316
GOM04495,2A,OFFSHORE PLATFORM,IN SERVICE,28.946155062599999,-90.704929181200001,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22088,1,APACHE CORP.,FIELDWOOD ENERGY LLC,THIRD PARTY,NONE,1/1/1976 0:00:00,,N,5,35,0,U,N,Y,N,N,N,Y,-999,10,G02925,PL,GULF OF MEXICO,3.555348061489414
GOM04496,42651,OFFSHORE PLATFORM,IN SERVICE,28.946212060099999,-90.704769178999996,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22088,2,APACHE CORP.,FIELDWOOD ENERGY LLC,THIRD PARTY,UNKNOWN,1/1/1979 0:00:00,,N,5,35,0,U,N,Y,N,N,N,Y,-999,10,G02925,PL,GULF OF MEXICO,3.555348061489414
GOM04497,9-1-A,OFFSHORE PLATFORM,IN SERVICE,28.946201061000000,-90.704838180199999,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22088,3,APACHE CORP.,FIELDWOOD ENERGY LLC,THIRD PARTY,UNKNOWN,1/1/1979 0:00:00,,N,5,35,0,U,N,Y,N,N,N,Y,-999,10,G02925,PL,GULF OF MEXICO,3.555348061489414
GOM04498,C,OFFSHORE PLATFORM,IN SERVICE,28.946154761999999,-90.704863819899998,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22088,4,APACHE CORP.,FIELDWOOD ENERGY LLC,THIRD PARTY,UNKNOWN,1/1/1979 0:00:00,,N,5,35,0,U,N,Y,N,N,N,Y,-999,10,G02925,PL,GULF OF MEXICO,3.555348061489414
GOM04499,3A,OFFSHORE PLATFORM,IN SERVICE,28.945652453899999,-90.744470983599996,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22089,1,APACHE CORP.,FIELDWOOD ENERGY LLC,THIRD PARTY,NONE,1/1/1976 0:00:00,,N,5,35,0,U,N,Y,N,N,U,Y,-999,10,G02925,PL,GULF OF MEXICO,3.555348061489414
GOM04500,7,OFFSHORE PLATFORM,IN SERVICE,28.945785452500001,-90.744542987299994,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22089,2,APACHE CORP.,FIELDWOOD ENERGY LLC,THIRD PARTY,NONE,1/1/1978 0:00:00,,N,5,35,0,U,N,Y,N,N,U,Y,-999,10,G02925,PL,GULF OF MEXICO,3.555348061489414
GOM04501,D,OFFSHORE PLATFORM,IN SERVICE,28.945693452899999,-90.744433983500002,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22089,3,APACHE CORP.,FIELDWOOD ENERGY LLC,THIRD PARTY,UNKNOWN,1/1/1980 0:00:00,,N,5,35,0,U,N,Y,N,N,U,Y,-999,10,G02925,PL,GULF OF MEXICO,3.555348061489414
GOM04502,16,OFFSHORE PLATFORM,IN SERVICE,28.945823451599999,-90.744514987399995,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22089,4,APACHE CORP.,FIELDWOOD ENERGY LLC,THIRD PARTY,NONE,1/1/1984 0:00:00,,N,5,35,0,U,N,Y,N,N,U,Y,-999,10,G02925,PL,GULF OF MEXICO,3.555348061489414
GOM04503,A,OFFSHORE PLATFORM,REMOVED,29.243433405400001,-91.896701438899996,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22091,1,NOT AVAILABLE,THE HOUSTON EXPLORATION CO.,THIRD PARTY,NONE,1/1/1978 0:00:00,8/17/2011 0:00:00,N,14,23,0,U,N,N,N,N,U,N,-999,252,G02598,SM,GULF OF MEXICO,3.135494215929150
GOM04504,B,OFFSHORE PLATFORM,REMOVED,28.188217482700001,-91.459466069300007,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22092,1,NOT AVAILABLE,"SOCO OFFSHORE, INC.",THIRD PARTY,NONE,1/1/1978 0:00:00,5/28/1997 0:00:00,N,79,285,-999,U,N,N,N,N,U,N,-999,343,G02320,EI,GULF OF MEXICO,5.652489180268651
GOM04505,C,OFFSHORE PLATFORM,REMOVED,29.424900153300001,-92.192445713900000,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22093,1,NOT AVAILABLE,HOUSTON OIL & MINERALS CORP.,THIRD PARTY,NONE,1/1/1978 0:00:00,11/5/1991 0:00:00,N,10,18,-999,U,N,N,N,N,N,N,-999,50,G03392,VR,GULF OF MEXICO,2.890371757896165
GOM04506,A,OFFSHORE PLATFORM,REMOVED,29.419176116900001,-92.180426449500004,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22094,1,NOT AVAILABLE,HOUSTON OIL & MINERALS CORP.,THIRD PARTY,NONE,1/1/1977 0:00:00,11/14/1991 0:00:00,N,10,18,-999,U,N,N,N,N,N,N,-999,50,G03392,VR,GULF OF MEXICO,2.890371757896165
GOM04507,B,OFFSHORE PLATFORM,REMOVED,29.419829104800002,-92.180671450099993,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22094,2,NOT AVAILABLE,HOUSTON OIL & MINERALS CORP.,THIRD PARTY,NONE,1/1/1977 0:00:00,11/14/1991 0:00:00,N,10,18,-999,U,N,N,N,N,N,N,-999,50,G03392,VR,GULF OF MEXICO,2.890371757896165
GOM04508,A,OFFSHORE PLATFORM,REMOVED,28.523176209900001,-93.208102911799998,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22095,1,NOT AVAILABLE,XTO OFFSHORE INC.,THIRD PARTY,NONE,1/1/1978 0:00:00,6/26/1989 0:00:00,N,84,132,-999,U,N,N,N,N,N,N,-999,479,G02218,WC,GULF OF MEXICO,4.882801922586371
GOM04509,D,OFFSHORE PLATFORM,REMOVED,28.589398108000001,-92.201046616599996,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22096,1,NOT AVAILABLE,"EP ENERGY MANAGEMENT, LLC",THIRD PARTY,NONE,1/1/1978 0:00:00,3/11/2004 0:00:00,N,65,143,0,U,Y,N,N,N,U,Y,4,251,G02873,VR,GULF OF MEXICO,4.962844630259907
GOM04510,D-PRD,OFFSHORE PLATFORM,REMOVED,28.589568097400001,-92.200343603899995,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22096,2,NOT AVAILABLE,"EP ENERGY MANAGEMENT, LLC",THIRD PARTY,NONE,1/1/1980 0:00:00,3/11/2004 0:00:00,N,65,143,0,U,Y,N,N,N,U,Y,4,251,G02873,VR,GULF OF MEXICO,4.962844630259907
GOM04511,D,OFFSHORE PLATFORM,REMOVED,29.426563906199998,-92.178106322999994,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22097,1,NOT AVAILABLE,HOUSTON OIL & MINERALS CORP.,THIRD PARTY,NONE,1/1/1978 0:00:00,11/14/1991 0:00:00,N,10,17,-999,U,N,N,N,N,N,N,-999,50,G03392,VR,GULF OF MEXICO,2.833213344056216
GOM04512,B,OFFSHORE PLATFORM,REMOVED,29.501146563399999,-92.773008013400002,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22098,1,NOT AVAILABLE,KERR-MCGEE CORP.,THIRD PARTY,NONE,1/1/1978 0:00:00,7/3/1991 0:00:00,N,8,40,-999,U,N,N,N,N,N,N,-999,34,G02855,EC,GULF OF MEXICO,3.688879454113936
GOM04513,A,OFFSHORE PLATFORM,REMOVED,29.503074495600000,-92.773034983299993,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22098,2,NOT AVAILABLE,KERR-MCGEE CORP.,THIRD PARTY,NONE,1/1/1978 0:00:00,7/3/1991 0:00:00,N,8,40,-999,U,N,N,N,N,N,N,-999,34,G02855,EC,GULF OF MEXICO,3.688879454113936
GOM04514,6,OFFSHORE PLATFORM,REMOVED,29.503113493800001,-92.773004982100005,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22098,3,NOT AVAILABLE,KERR-MCGEE CORP.,THIRD PARTY,NONE,1/1/1979 0:00:00,12/31/1991 0:00:00,N,8,40,-999,U,N,N,N,N,N,N,-999,34,G02855,EC,GULF OF MEXICO,3.688879454113936
GOM04515,A,OFFSHORE PLATFORM,REMOVED,28.592566648100000,-92.612607127800004,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22099,1,NOT AVAILABLE,CONOCO INC.,THIRD PARTY,NONE,1/1/1978 0:00:00,6/15/1989 0:00:00,N,67,123,-999,U,N,N,N,N,N,N,-999,242,G03133,VR,GULF OF MEXICO,4.812184355372417
GOM04516,A,OFFSHORE PLATFORM,REMOVED,28.209521672699999,-93.165920532000001,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22101,1,NOT AVAILABLE,FOREST OIL CORP.,THIRD PARTY,NONE,1/1/1978 0:00:00,9/14/2003 0:00:00,N,106,221,0,U,Y,N,Y,Y,U,Y,15,576,G02019,WC,GULF OF MEXICO,5.398162701517752
GOM04517,A,OFFSHORE PLATFORM,REMOVED,28.602147498699999,-92.617245457199999,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22102,1,NOT AVAILABLE,TENNECO OIL CO.,THIRD PARTY,NONE,1/1/1978 0:00:00,6/15/1991 0:00:00,N,64,126,-999,U,N,N,N,N,N,N,-999,241,G03132,VR,GULF OF MEXICO,4.836281906951478
GOM04518,A,OFFSHORE PLATFORM,IN SERVICE,29.428821563400000,-89.135339702400003,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22103,1,NOT AVAILABLE,"CENTURY EXPLORATION NEW ORLEANS, LLC",THIRD PARTY,UNKNOWN,1/1/1978 0:00:00,,Y,10,12,0,G,Y,N,N,Y,N,Y,10,53,NOT AVAILABLE,BS,GULF OF MEXICO,2.484906649788000
GOM04519,E,OFFSHORE PLATFORM,REMOVED,29.411912207899999,-92.174608361200001,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22104,1,NOT AVAILABLE,HOUSTON OIL & MINERALS CORP.,THIRD PARTY,NONE,1/1/1978 0:00:00,11/7/1991 0:00:00,N,10,17,-999,U,N,N,N,N,N,N,-999,50,G03392,VR,GULF OF MEXICO,2.833213344056216
GOM04520,B,OFFSHORE PLATFORM,REMOVED,27.987287065000000,-92.995077113299999,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22105,1,NOT AVAILABLE,"HILCORP ENERGY GOM, LLC",THIRD PARTY,NONE,1/1/1978 0:00:00,6/30/2012 0:00:00,N,112,363,0,U,Y,N,N,N,U,Y,-999,643,G02241,WC,GULF OF MEXICO,5.894402834264850
GOM04521,A,OFFSHORE PLATFORM,REMOVED,28.063070078599999,-92.946857112700002,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22106,1,NOT AVAILABLE,ANADARKO US OFFSHORE LLC,THIRD PARTY,NONE,1/1/1978 0:00:00,6/13/2007 0:00:00,N,114,300,0,U,Y,N,Y,Y,U,Y,8,353,G02264,EC,GULF OF MEXICO,5.703782474656201
GOM04522,A,OFFSHORE PLATFORM,IN SERVICE,28.533813676200001,-92.592380298400002,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22107,1,FIELDWOOD ENERGY LLC; FIELDWOOD ENERGY OFFSHORE LLC,FIELDWOOD ENERGY LLC,THIRD PARTY,BOTH,1/1/1979 0:00:00,,Y,70,153,0,B,Y,Y,Y,Y,U,Y,18,261,G03328,VR,GULF OF MEXICO,5.030437921392435
GOM04523,A-AUX,OFFSHORE PLATFORM,IN SERVICE,28.534189673099998,-92.592818317099997,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22107,2,FIELDWOOD ENERGY LLC; FIELDWOOD ENERGY OFFSHORE LLC,FIELDWOOD ENERGY LLC,THIRD PARTY,UNKNOWN,1/1/1979 0:00:00,,Y,70,153,0,B,Y,Y,Y,Y,U,Y,18,261,G03328,VR,GULF OF MEXICO,5.030437921392435
GOM04524,A,OFFSHORE PLATFORM,REMOVED,28.131780970299999,-91.453033599199998,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22109,1,NOT AVAILABLE,"MARITECH RESOURCES, INC.",THIRD PARTY,NONE,1/1/1978 0:00:00,5/30/2009 0:00:00,N,84,333,0,U,N,N,N,N,U,N,-999,365,G13628,EI,GULF OF MEXICO,5.808142489980444
GOM04525,B(REMOVED),OFFSHORE PLATFORM,REMOVED,28.336670039900000,-91.296147270600002,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22110,1,"FIELDWOOD ENERGY OFFSHORE LLC; FIELDWOOD ENERGY LLC; DYNAMIC OFFSHORE RESOURCES NS, LLC; W & T OFFSHORE, INC.","DOMINION EXPLORATION & PRODUCTION, INC.",THIRD PARTY,NONE,1/1/1978 0:00:00,10/6/1997 0:00:00,N,62,214,-999,U,N,N,N,N,U,Y,-999,271,G01038,SS,GULF OF MEXICO,5.365976015021851
GOM04526,F,OFFSHORE PLATFORM,IN SERVICE,28.416580227899999,-91.312421506899994,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22111,1,"DYNAMIC OFFSHORE RESOURCES NS, LLC; FIELDWOOD ENERGY OFFSHORE LLC; HILLCREST GOM, INC.; W & T ENERGY VI, LLC",FIELDWOOD ENERGY OFFSHORE LLC,THIRD PARTY,BOTH,1/1/1978 0:00:00,,N,49,225,0,G,Y,N,N,Y,N,Y,4,247,G01028,SS,GULF OF MEXICO,5.416100402204420
GOM04527,A,OFFSHORE PLATFORM,REMOVED,28.223798867100001,-91.319031811800002,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22112,1,NOT AVAILABLE,CSX OIL & GAS CORP.,THIRD PARTY,NONE,1/1/1978 0:00:00,8/8/1992 0:00:00,N,69,272,-999,U,N,N,N,N,N,N,-999,296,G01535,SS,GULF OF MEXICO,5.605802066295998
GOM04528,A,OFFSHORE PLATFORM,REMOVED,28.290177081600000,-91.351140064099994,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22113,1,NOT AVAILABLE,BP EXPLORATION & PRODUCTION INC.,THIRD PARTY,NONE,1/1/1978 0:00:00,5/5/2004 0:00:00,N,68,235,0,U,N,N,N,N,U,N,-999,322,G02113,EI,GULF OF MEXICO,5.459585514144159
GOM04529,A-PRD,OFFSHORE PLATFORM,REMOVED,28.290507073099999,-91.351140070200003,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22113,2,NOT AVAILABLE,BP EXPLORATION & PRODUCTION INC.,THIRD PARTY,NONE,1/1/1978 0:00:00,5/5/2004 0:00:00,N,68,235,0,U,N,N,N,N,U,N,-999,322,G02113,EI,GULF OF MEXICO,5.459585514144159
GOM04530,17,OFFSHORE PLATFORM,REMOVED,29.608399381200002,-93.140789459399997,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22115,1,NOT AVAILABLE,BP EXPLORATION & PRODUCTION INC.,THIRD PARTY,NONE,1/1/1978 0:00:00,5/5/2006 0:00:00,N,11,42,0,U,N,N,N,N,U,Y,-999,71,244,WC,GULF OF MEXICO,3.737669618283368
GOM04531,A (REMOVED),OFFSHORE PLATFORM,REMOVED,28.326048669300000,-92.209205811499999,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22116,1,NOT AVAILABLE,HESS CORP.,THIRD PARTY,NONE,1/1/1978 0:00:00,9/12/1997 0:00:00,N,83,200,0,U,N,N,N,N,U,N,-999,310,G03400,VR,GULF OF MEXICO,5.298317366548036
GOM04532,G,OFFSHORE PLATFORM,IN SERVICE,29.065837472300000,-92.184830913200003,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22117,1,NOT AVAILABLE,TALOS ENERGY OFFSHORE LLC,THIRD PARTY,BOTH,1/1/1978 0:00:00,,N,32,59,0,U,N,N,N,N,U,Y,-999,131,775,VR,GULF OF MEXICO,4.077537443905720
GOM04533,A,OFFSHORE PLATFORM,IN SERVICE,28.018717606500001,-92.254809586500002,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22118,1,NOT AVAILABLE,TC OFFSHORE LLC,THIRD PARTY,UNKNOWN,1/1/1978 0:00:00,,Y,103,396,0,G,Y,N,Y,N,U,Y,-999,397,NOT AVAILABLE,VR,GULF OF MEXICO,5.981414211254481
GOM04534,A,OFFSHORE PLATFORM,REMOVED,29.157202292299999,-92.606396298700005,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22119,1,NOT AVAILABLE,"APACHE SHELF, INC.",THIRD PARTY,NONE,1/1/1978 0:00:00,7/1/2014 0:00:00,N,28,65,0,U,N,N,Y,Y,U,Y,-999,102,G03393,VR,GULF OF MEXICO,4.174387269895637
GOM04535,33,OFFSHORE PLATFORM,IN SERVICE,29.127390963600000,-91.178960665399998,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22120,1,NOT AVAILABLE,"W & T OFFSHORE, INC.",THIRD PARTY,UNKNOWN,1/1/1978 0:00:00,,N,6,14,0,U,N,N,N,N,U,N,-999,28,346,SS,GULF OF MEXICO,2.639057329615258
GOM04536,18,OFFSHORE PLATFORM,IN SERVICE,29.069423888900001,-91.306224599999993,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22121,1,NOT AVAILABLE,"W & T OFFSHORE, INC.",THIRD PARTY,NONE,1/1/1977 0:00:00,,N,11,19,0,U,N,N,N,N,N,N,-999,32,335,SS,GULF OF MEXICO,2.944438979166440
GOM04537,E,OFFSHORE PLATFORM,IN SERVICE,28.923368181899999,-90.432264157000006,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22122,1,CHEVRON USA INC.,CHEVRON USA INC.,THIRD PARTY,NONE,1/1/1978 0:00:00,,Y,8,52,0,G,Y,Y,N,Y,N,Y,4,35,G03336,ST,GULF OF MEXICO,3.951243718581428
GOM04538,E-FLARE PILE,OFFSHORE PLATFORM,REMOVED,28.924199349100000,-90.433194466399996,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22122,2,CHEVRON USA INC.,CHEVRON USA INC.,THIRD PARTY,NONE,1/1/1978 0:00:00,6/18/1999 0:00:00,Y,8,52,0,G,Y,Y,N,Y,N,Y,4,35,G03336,ST,GULF OF MEXICO,3.951243718581428
GOM04539,A,OFFSHORE PLATFORM,IN SERVICE,28.830913889100000,-89.406113315300004,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22123,1,"EPL OIL & GAS, INC.; ENERGY XXI GOM, LLC","ENERGY XXI GOM, LLC",THIRD PARTY,NONE,1/1/1977 0:00:00,,Y,6,220,0,G,Y,Y,Y,Y,Y,Y,-999,77,G02184,SP,GULF OF MEXICO,5.393627546352362
GOM04540,A,OFFSHORE PLATFORM,REMOVED,28.458051572100000,-92.986086526899996,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22124,1,NOT AVAILABLE,TXP OPERATING CO.,THIRD PARTY,NONE,1/1/1978 0:00:00,2/6/1989 0:00:00,N,87,161,-999,U,N,N,N,N,N,N,-999,263,G03299,EC,GULF OF MEXICO,5.081404364984463
GOM04541,JA,OFFSHORE PLATFORM,REMOVED,29.372948008000002,-92.679047844300001,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22125,1,NOT AVAILABLE,"MERIT ENERGY CO., LLC",THIRD PARTY,NONE,1/1/1978 0:00:00,9/25/2011 0:00:00,N,13,52,-999,U,N,N,N,Y,U,Y,6,57,G03289,EC,GULF OF MEXICO,3.951243718581428
GOM04542,JC,OFFSHORE PLATFORM,REMOVED,29.373786988700001,-92.679020831299994,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22125,2,NOT AVAILABLE,"MERIT ENERGY CO., LLC",THIRD PARTY,NONE,1/1/1984 0:00:00,9/14/2011 0:00:00,N,13,52,-999,U,N,N,N,Y,U,Y,6,57,G03289,EC,GULF OF MEXICO,3.951243718581428
GOM04543,A,OFFSHORE PLATFORM,IN SERVICE,29.107955883399999,-93.085274050600006,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22126,1,NOT AVAILABLE,ATP OIL & GAS CORP.,THIRD PARTY,UNKNOWN,1/1/1978 0:00:00,,N,40,70,0,U,N,N,N,Y,N,Y,-999,237,G02833,WC,GULF OF MEXICO,4.248495242049359
GOM04544,B,OFFSHORE PLATFORM,REMOVED,28.073276502999999,-93.332830293499995,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22127,1,NOT AVAILABLE,NEWFIELD EXPLORATION CO.,THIRD PARTY,NONE,1/1/1976 0:00:00,8/4/1999 0:00:00,N,115,306,0,U,N,N,Y,Y,U,Y,-999,609,G02850,WC,GULF OF MEXICO,5.723585101952381
GOM04545,E,OFFSHORE PLATFORM,IN SERVICE,29.257809202800001,-91.420139721599995,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22128,1,NOT AVAILABLE,ANKOR E&P HOLDINGS CORP.,THIRD PARTY,UNKNOWN,1/1/1978 0:00:00,,N,5,10,0,U,N,N,N,N,U,N,-999,38,G02894,EI,GULF OF MEXICO,2.302585092994046
GOM04546,10,OFFSHORE PLATFORM,REMOVED,29.257714213000000,-91.425705907299999,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22129,1,NOT AVAILABLE,SAMEDAN OIL CORP.,THIRD PARTY,NONE,1/1/1978 0:00:00,8/2/2003 0:00:00,N,5,10,0,U,N,N,N,N,U,N,-999,38,G02894,EI,GULF OF MEXICO,2.302585092994046
